Suburb,Type,Price,Distance,Zipcode,#Bedroom,#Bathroom,#-Car Garage,Lot_size,Region_name,Property_count
Pascoe Vale,h,600000,9.9,3044,3,1,3,490,Northern Metropolitan,7485
Pascoe Vale,h,780000,8.5,3044,4,2,3,555,Northern Metropolitan,7485
Pascoe Vale,h,910000,9.9,3044,2,1,3,602,Northern Metropolitan,7485
Pascoe Vale,h,915000,9.9,3044,2,1,3,629,Northern Metropolitan,7485
Pascoe Vale,h,915000,9.9,3044,2,1,3,629,Northern Metropolitan,7485
Pascoe Vale,h,1501000,8.5,3044,5,3,3,681,Northern Metropolitan,7485
Pascoe Vale,h,730000,9.9,3044,4,1,3,683,Northern Metropolitan,7485
Pascoe Vale,h,975000,9.9,3044,3,1,3,686,Northern Metropolitan,7485
Pascoe Vale,h,930000,9.9,3044,4,1,3,746,Northern Metropolitan,7485
Pascoe Vale,h,600000,9.9,3044,3,1,4,557,Northern Metropolitan,7485
Pascoe Vale,h,770000,9.9,3044,3,1,4,560,Northern Metropolitan,7485
Pascoe Vale,h,1260000,8.5,3044,4,2,4,578,Northern Metropolitan,7485
Pascoe Vale,h,1395000,9.9,3044,4,3,4,590,Northern Metropolitan,7485
Pascoe Vale,h,860000,8.5,3044,2,1,4,609,Northern Metropolitan,7485
Pascoe Vale,h,955000,8.5,3044,3,1,4,645,Northern Metropolitan,7485
Pascoe Vale,h,1199000,8.5,3044,3,2,4,689,Northern Metropolitan,7485
Pascoe Vale,h,1410000,9.9,3044,5,3,4,1004,Northern Metropolitan,7485
Pascoe Vale,h,1260000,8.5,3044,4,2,5,669,Northern Metropolitan,7485
Pascoe Vale,h,1345000,9.9,3044,5,2,5,759,Northern Metropolitan,7485
Plumpton,h,625500,23.8,3335,4,2,2,477,Western Metropolitan,1490
Point Cook,h,520000,14.7,3030,3,2,2,312,Western Metropolitan,15542
Point Cook,h,635000,14.7,3030,4,2,2,334,Western Metropolitan,15542
Point Cook,h,540000,14.7,3030,3,2,2,353,Western Metropolitan,15542
Point Cook,h,527000,14.7,3030,4,2,2,400,Western Metropolitan,15542
Point Cook,h,596000,14.7,3030,4,2,2,416,Western Metropolitan,15542
Point Cook,h,698000,14.7,3030,4,2,2,448,Western Metropolitan,15542
Point Cook,h,620000,14.7,3030,4,2,2,448,Western Metropolitan,15542
Point Cook,h,550000,14.7,3030,4,2,2,464,Western Metropolitan,15542
Point Cook,h,690000,14.7,3030,4,2,2,540,Western Metropolitan,15542
Point Cook,h,660000,14.7,3030,5,2,2,571,Western Metropolitan,15542
Point Cook,h,765000,14.7,3030,4,2,2,612,Western Metropolitan,15542
Point Cook,h,801000,14.7,3030,4,2,2,628,Western Metropolitan,15542
Point Cook,h,715000,14.7,3030,4,2,2,630,Western Metropolitan,15542
Port Melbourne,h,1150000,3.8,3207,2,1,0,82,Southern Metropolitan,8648
Port Melbourne,h,964000,3.5,3207,1,1,0,85,Southern Metropolitan,8648
Port Melbourne,h,1400000,3.8,3207,3,3,0,92,Southern Metropolitan,8648
Port Melbourne,h,1000000,3.8,3207,2,2,0,96,Southern Metropolitan,8648
Port Melbourne,h,1000000,3.5,3207,3,1,0,99,Southern Metropolitan,8648
Port Melbourne,h,1722500,3.5,3207,2,1,0,101,Southern Metropolitan,8648
Port Melbourne,h,1100000,3.8,3207,3,1,0,103,Southern Metropolitan,8648
Port Melbourne,h,1080000,3.8,3207,2,1,0,105,Southern Metropolitan,8648
Port Melbourne,h,1060000,3.8,3207,2,1,0,106,Southern Metropolitan,8648
Port Melbourne,h,1402000,3.8,3207,3,1,0,108,Southern Metropolitan,8648
Port Melbourne,h,825000,3.8,3207,2,1,0,111,Southern Metropolitan,8648
Port Melbourne,h,1155000,3.8,3207,2,1,0,112,Southern Metropolitan,8648
Port Melbourne,h,1130000,3.8,3207,1,1,0,112,Southern Metropolitan,8648
Port Melbourne,h,1115000,3.8,3207,2,1,0,120,Southern Metropolitan,8648
Port Melbourne,h,900000,3.8,3207,2,1,0,124,Southern Metropolitan,8648
Port Melbourne,h,1030000,3.5,3207,3,1,0,130,Southern Metropolitan,8648
Port Melbourne,h,1014000,3.8,3207,3,1,0,151,Southern Metropolitan,8648
Port Melbourne,h,1101000,3.8,3207,2,1,0,152,Southern Metropolitan,8648
Port Melbourne,h,1470000,3.8,3207,3,1,0,153,Southern Metropolitan,8648
Port Melbourne,h,1355000,3.5,3207,2,1,0,156,Southern Metropolitan,8648
Port Melbourne,h,985000,3.8,3207,3,1,0,171,Southern Metropolitan,8648
Port Melbourne,h,1335000,3.5,3207,2,1,0,181,Southern Metropolitan,8648
Port Melbourne,h,1234500,3.8,3207,3,1,0,183,Southern Metropolitan,8648
Port Melbourne,h,1384000,3.8,3207,3,1,0,184,Southern Metropolitan,8648
Port Melbourne,h,1351000,3.8,3207,3,1,0,197,Southern Metropolitan,8648
Port Melbourne,h,1515000,3.8,3207,3,2,0,211,Southern Metropolitan,8648
Port Melbourne,h,2200000,3.8,3207,3,2,0,250,Southern Metropolitan,8648
Port Melbourne,h,1960000,3.5,3207,3,2,0,253,Southern Metropolitan,8648
Port Melbourne,h,1230000,3.5,3207,3,1,0,340,Southern Metropolitan,8648
Port Melbourne,h,1000000,3.8,3207,2,1,1,90,Southern Metropolitan,8648
Port Melbourne,h,875000,3.8,3207,2,1,1,95,Southern Metropolitan,8648
Port Melbourne,u,950000,3.8,3207,2,2,1,98,Southern Metropolitan,8648
Port Melbourne,h,790000,3.8,3207,2,1,1,108,Southern Metropolitan,8648
Port Melbourne,h,1350000,3.8,3207,3,1,1,114,Southern Metropolitan,8648
Port Melbourne,h,1275000,3.8,3207,2,2,1,115,Southern Metropolitan,8648
Port Melbourne,h,1016500,3.8,3207,2,1,1,131,Southern Metropolitan,8648
Port Melbourne,h,1010000,3.8,3207,2,1,1,139,Southern Metropolitan,8648
Port Melbourne,h,1670000,3.8,3207,3,2,1,140,Southern Metropolitan,8648
Port Melbourne,h,1405000,3.8,3207,3,2,1,158,Southern Metropolitan,8648
Port Melbourne,h,1130000,3.8,3207,2,1,1,159,Southern Metropolitan,8648
Port Melbourne,h,1400000,3.8,3207,2,1,1,168,Southern Metropolitan,8648
Port Melbourne,h,2100000,3.8,3207,3,2,1,170,Southern Metropolitan,8648
Port Melbourne,h,1916000,3.8,3207,2,2,1,190,Southern Metropolitan,8648
Port Melbourne,h,1375000,3.8,3207,4,1,1,190,Southern Metropolitan,8648
Port Melbourne,h,1350000,3.8,3207,2,1,1,195,Southern Metropolitan,8648
Port Melbourne,h,1570000,3.8,3207,3,2,1,210,Southern Metropolitan,8648
Port Melbourne,h,1820000,3.8,3207,4,2,1,212,Southern Metropolitan,8648
Port Melbourne,h,1421000,3.8,3207,3,2,1,215,Southern Metropolitan,8648
Port Melbourne,h,1655000,3.8,3207,3,1,1,220,Southern Metropolitan,8648
Port Melbourne,h,1753000,3.8,3207,3,2,1,225,Southern Metropolitan,8648
Port Melbourne,h,1915000,3.8,3207,4,3,1,323,Southern Metropolitan,8648
Port Melbourne,h,2730000,3.5,3207,3,1,1,324,Southern Metropolitan,8648
Port Melbourne,h,1180000,3.8,3207,2,1,1,347,Southern Metropolitan,8648
Port Melbourne,u,795000,3.8,3207,2,2,1,579,Southern Metropolitan,8648
Port Melbourne,u,559000,3.5,3207,2,1,1,712,Southern Metropolitan,8648
Port Melbourne,u,600000,3.8,3207,2,2,1,995,Southern Metropolitan,8648
Port Melbourne,u,665000,3.5,3207,2,2,1,1472,Southern Metropolitan,8648
Port Melbourne,u,625000,3.8,3207,2,2,1,2166,Southern Metropolitan,8648
Port Melbourne,u,520000,3.8,3207,2,1,1,2166,Southern Metropolitan,8648
Port Melbourne,u,635000,3.5,3207,2,2,1,2166,Southern Metropolitan,8648
Port Melbourne,u,625000,3.5,3207,2,1,1,6830,Southern Metropolitan,8648
Port Melbourne,u,600000,3.8,3207,1,1,1,6866,Southern Metropolitan,8648
Port Melbourne,u,575000,3.8,3207,2,1,1,7159,Southern Metropolitan,8648
Port Melbourne,t,1388000,3.5,3207,3,2,2,104,Southern Metropolitan,8648
Port Melbourne,h,1845000,3.5,3207,3,3,2,114,Southern Metropolitan,8648
Port Melbourne,h,1080000,3.8,3207,3,1,2,116,Southern Metropolitan,8648
Port Melbourne,h,1665000,3.5,3207,3,3,2,121,Southern Metropolitan,8648
Port Melbourne,t,2455000,3.5,3207,4,3,2,123,Southern Metropolitan,8648
Port Melbourne,h,1325000,3.5,3207,3,2,2,133,Southern Metropolitan,8648
Port Melbourne,h,1630000,3.8,3207,3,2,2,135,Southern Metropolitan,8648
Port Melbourne,h,1502000,3.8,3207,4,1,2,146,Southern Metropolitan,8648
Port Melbourne,h,880000,3.8,3207,2,1,2,163,Southern Metropolitan,8648
Port Melbourne,h,1342000,3.8,3207,3,2,2,173,Southern Metropolitan,8648
Port Melbourne,t,1565000,3.8,3207,3,1,2,188,Southern Metropolitan,8648
Port Melbourne,h,2625000,3.5,3207,4,3,2,202,Southern Metropolitan,8648
Port Melbourne,h,2450000,3.5,3207,4,3,2,210,Southern Metropolitan,8648
Port Melbourne,h,3705000,3.8,3207,3,2,2,214,Southern Metropolitan,8648
Port Melbourne,h,2160000,3.8,3207,3,3,2,232,Southern Metropolitan,8648
Port Melbourne,h,1560000,3.8,3207,3,2,2,241,Southern Metropolitan,8648
Port Melbourne,h,1332000,3.8,3207,2,1,2,288,Southern Metropolitan,8648
Port Melbourne,h,1725000,3.5,3207,3,1,2,293,Southern Metropolitan,8648
Port Melbourne,h,1305000,3.8,3207,2,2,2,303,Southern Metropolitan,8648
Port Melbourne,h,2700000,3.8,3207,4,3,2,317,Southern Metropolitan,8648
Port Melbourne,h,2350000,3.8,3207,5,1,2,350,Southern Metropolitan,8648
Port Melbourne,h,1800000,3.8,3207,6,4,2,353,Southern Metropolitan,8648
Port Melbourne,h,1631000,3.5,3207,4,3,2,362,Southern Metropolitan,8648
Port Melbourne,h,2400000,3.8,3207,3,2,2,368,Southern Metropolitan,8648
Port Melbourne,u,845000,3.8,3207,2,2,2,2166,Southern Metropolitan,8648
Port Melbourne,u,820000,3.8,3207,2,2,2,2166,Southern Metropolitan,8648
Port Melbourne,u,820000,3.5,3207,2,2,2,4604,Southern Metropolitan,8648
Port Melbourne,u,2460000,3.8,3207,3,2,2,5042,Southern Metropolitan,8648
Port Melbourne,u,1340000,3.8,3207,2,2,2,21700,Southern Metropolitan,8648
Port Melbourne,u,1030000,3.8,3207,2,2,2,21715,Southern Metropolitan,8648
Port Melbourne,h,1900000,3.5,3207,3,2,3,337,Southern Metropolitan,8648
Port Melbourne,h,2105000,3.8,3207,4,2,3,611,Southern Metropolitan,8648
Prahran,h,815000,4.5,3181,2,1,0,96,Southern Metropolitan,7717
Prahran,h,765000,4.5,3181,2,1,0,98,Southern Metropolitan,7717
Prahran,h,860000,4.5,3181,1,1,0,108,Southern Metropolitan,7717
Prahran,h,780000,4.6,3181,2,1,0,117,Southern Metropolitan,7717
Prahran,h,1430000,4.5,3181,3,1,0,135,Southern Metropolitan,7717
Prahran,h,1182500,4.5,3181,2,1,0,141,Southern Metropolitan,7717
Prahran,h,1400000,4.6,3181,3,2,0,145,Southern Metropolitan,7717
Prahran,h,1612000,4.5,3181,3,2,0,146,Southern Metropolitan,7717
Prahran,h,1250000,4.6,3181,2,1,0,192,Southern Metropolitan,7717
Prahran,h,1251000,4.5,3181,3,1,0,195,Southern Metropolitan,7717
Prahran,h,1055000,4.5,3181,2,1,0,203,Southern Metropolitan,7717
Prahran,h,1400000,4.6,3181,2,1,0,212,Southern Metropolitan,7717
Prahran,h,1180000,4.5,3181,2,1,0,214,Southern Metropolitan,7717
Prahran,h,1582000,4.5,3181,2,1,0,214,Southern Metropolitan,7717
Prahran,h,1210000,4.5,3181,2,1,0,218,Southern Metropolitan,7717
Prahran,h,1240000,4.5,3181,3,1,0,223,Southern Metropolitan,7717
Prahran,h,1530000,4.5,3181,3,1,0,231,Southern Metropolitan,7717
Prahran,h,880000,4.5,3181,3,1,0,249,Southern Metropolitan,7717
Prahran,h,1303000,4.5,3181,2,1,0,288,Southern Metropolitan,7717
Prahran,h,1650000,4.6,3181,3,1,0,435,Southern Metropolitan,7717
Prahran,u,550000,4.5,3181,2,1,1,72,Southern Metropolitan,7717
Prahran,h,1310000,4.6,3181,2,2,1,78,Southern Metropolitan,7717
Prahran,h,950000,4.5,3181,2,1,1,88,Southern Metropolitan,7717
Prahran,h,1200000,4.5,3181,2,3,1,91,Southern Metropolitan,7717
Prahran,h,1805000,4.6,3181,4,2,1,105,Southern Metropolitan,7717
Prahran,h,1100000,4.5,3181,2,1,1,111,Southern Metropolitan,7717
Prahran,h,1220000,4.5,3181,3,2,1,112,Southern Metropolitan,7717
Prahran,t,1540000,4.5,3181,2,2,1,113,Southern Metropolitan,7717
Prahran,h,1390000,4.6,3181,3,2,1,125,Southern Metropolitan,7717
Prahran,h,1300000,4.5,3181,3,1,1,126,Southern Metropolitan,7717
Prahran,t,1245000,4.5,3181,2,2,1,128,Southern Metropolitan,7717
Prahran,h,1305000,4.5,3181,2,1,1,131,Southern Metropolitan,7717
Prahran,h,1090000,4.5,3181,2,1,1,158,Southern Metropolitan,7717
Prahran,h,1310000,4.5,3181,2,1,1,162,Southern Metropolitan,7717
Prahran,h,1021000,4.5,3181,2,1,1,175,Southern Metropolitan,7717
Prahran,h,910000,4.5,3181,2,1,1,183,Southern Metropolitan,7717
Prahran,h,1358000,4.5,3181,2,1,1,189,Southern Metropolitan,7717
Prahran,h,1650000,4.5,3181,3,3,1,209,Southern Metropolitan,7717
Prahran,h,1730000,4.5,3181,2,2,1,210,Southern Metropolitan,7717
Prahran,h,1305000,4.5,3181,2,1,1,210,Southern Metropolitan,7717
Prahran,h,1255000,4.5,3181,3,1,1,231,Southern Metropolitan,7717
Prahran,h,1771000,4.6,3181,3,2,1,240,Southern Metropolitan,7717
Prahran,h,1720000,4.5,3181,3,2,1,272,Southern Metropolitan,7717
Prahran,h,1811000,4.5,3181,3,2,1,273,Southern Metropolitan,7717
Prahran,h,1820000,4.5,3181,4,1,1,305,Southern Metropolitan,7717
Prahran,u,590000,4.5,3181,2,1,1,356,Southern Metropolitan,7717
Prahran,u,482500,4.5,3181,2,1,1,443,Southern Metropolitan,7717
Prahran,u,570000,4.5,3181,2,1,1,479,Southern Metropolitan,7717
Prahran,u,830000,4.5,3181,2,1,1,727,Southern Metropolitan,7717
Prahran,u,520000,4.6,3181,2,2,1,1111,Southern Metropolitan,7717
Prahran,u,492000,4.5,3181,1,1,1,1768,Southern Metropolitan,7717
Prahran,u,645000,4.5,3181,2,1,1,2842,Southern Metropolitan,7717
Prahran,h,1050000,4.5,3181,3,2,1,8216,Southern Metropolitan,7717
Prahran,u,685000,4.5,3181,2,1,1,8220,Southern Metropolitan,7717
Prahran,t,1463000,4.6,3181,3,2,2,15,Southern Metropolitan,7717
Prahran,t,1190000,4.6,3181,2,1,2,57,Southern Metropolitan,7717
Prahran,h,1170000,4.6,3181,2,2,2,86,Southern Metropolitan,7717
Prahran,h,2200000,4.6,3181,3,2,2,142,Southern Metropolitan,7717
Prahran,h,1720000,4.5,3181,3,2,2,183,Southern Metropolitan,7717
Prahran,t,1420000,4.6,3181,3,2,2,187,Southern Metropolitan,7717
Prahran,h,1442000,4.5,3181,3,1,2,199,Southern Metropolitan,7717
Prahran,h,2385000,4.5,3181,3,2,2,217,Southern Metropolitan,7717
Prahran,h,1500000,4.5,3181,2,1,2,222,Southern Metropolitan,7717
Prahran,h,1460000,4.5,3181,2,1,2,227,Southern Metropolitan,7717
Prahran,h,1500000,4.5,3181,2,1,2,236,Southern Metropolitan,7717
Prahran,h,2180000,4.5,3181,2,2,2,238,Southern Metropolitan,7717
Prahran,h,2300000,4.6,3181,4,2,2,291,Southern Metropolitan,7717
Prahran,h,1651000,4.5,3181,3,1,2,294,Southern Metropolitan,7717
Prahran,h,1590000,4.5,3181,2,1,2,308,Southern Metropolitan,7717
Prahran,h,2668000,4.6,3181,4,2,2,383,Southern Metropolitan,7717
Prahran,h,2635000,4.6,3181,4,2,2,401,Southern Metropolitan,7717
Prahran,h,4200000,4.6,3181,4,2,2,787,Southern Metropolitan,7717
Prahran,u,690000,4.5,3181,2,2,2,1146,Southern Metropolitan,7717
Prahran,t,1450000,4.5,3181,3,2,3,1958,Southern Metropolitan,7717
Prahran,h,1475000,4.6,3181,1,1,4,192,Southern Metropolitan,7717
Preston,h,751000,8.8,3072,3,1,0,148,Northern Metropolitan,14577
Preston,h,1108000,8.8,3072,2,1,0,258,Northern Metropolitan,14577
Preston,h,923000,8.8,3072,3,1,0,333,Northern Metropolitan,14577
Preston,h,930000,8.4,3072,3,1,0,357,Northern Metropolitan,14577
Preston,h,830000,8.8,3072,1,1,0,397,Northern Metropolitan,14577
Preston,h,930000,8.8,3072,3,1,0,453,Northern Metropolitan,14577
Preston,h,880000,8.4,3072,3,1,0,480,Northern Metropolitan,14577
Preston,h,1150000,8.4,3072,3,0,0,502,Northern Metropolitan,14577
Preston,h,1010000,8.8,3072,3,0,0,533,Northern Metropolitan,14577
Preston,h,1004000,8.8,3072,3,0,0,650,Northern Metropolitan,14577
Preston,h,942000,8.8,3072,2,2,0,3037,Northern Metropolitan,14577
Preston,u,305000,8.8,3072,1,1,1,41,Northern Metropolitan,14577
Preston,t,660000,8.4,3072,2,2,1,70,Northern Metropolitan,14577
Preston,h,770000,8.8,3072,2,2,1,76,Northern Metropolitan,14577
Preston,t,635000,8.8,3072,2,1,1,79,Northern Metropolitan,14577
Preston,u,505000,8.4,3072,1,1,1,102,Northern Metropolitan,14577
Preston,u,530000,8.8,3072,2,1,1,106,Northern Metropolitan,14577
Preston,t,660000,8.8,3072,2,1,1,113,Northern Metropolitan,14577
Preston,u,485000,8.8,3072,2,1,1,117,Northern Metropolitan,14577
Preston,u,610000,8.8,3072,2,1,1,126,Northern Metropolitan,14577
Preston,t,715000,8.8,3072,2,1,1,132,Northern Metropolitan,14577
Preston,u,512000,8.8,3072,2,1,1,145,Northern Metropolitan,14577
Preston,h,820000,8.4,3072,2,1,1,155,Northern Metropolitan,14577
Preston,u,465000,8.4,3072,2,1,1,163,Northern Metropolitan,14577
Preston,h,550000,8.8,3072,3,2,1,164,Northern Metropolitan,14577
Preston,u,691000,8.4,3072,3,1,1,170,Northern Metropolitan,14577
Preston,u,515000,8.8,3072,2,1,1,187,Northern Metropolitan,14577
Preston,u,656000,8.8,3072,2,1,1,205,Northern Metropolitan,14577
Preston,u,715000,8.8,3072,3,1,1,210,Northern Metropolitan,14577
Preston,h,700000,8.8,3072,2,1,1,214,Northern Metropolitan,14577
Preston,u,660000,8.4,3072,3,1,1,234,Northern Metropolitan,14577
Preston,h,950000,8.8,3072,4,2,1,243,Northern Metropolitan,14577
Preston,h,485000,8.8,3072,3,1,1,244,Northern Metropolitan,14577
Preston,h,955000,8.4,3072,3,1,1,263,Northern Metropolitan,14577
Preston,u,496000,8.8,3072,3,1,1,266,Northern Metropolitan,14577
Preston,h,790000,8.8,3072,2,1,1,266,Northern Metropolitan,14577
Preston,h,780000,8.8,3072,2,1,1,310,Northern Metropolitan,14577
Preston,h,1040000,8.8,3072,3,2,1,313,Northern Metropolitan,14577
Preston,h,840000,8.4,3072,4,1,1,313,Northern Metropolitan,14577
Preston,h,630000,8.8,3072,2,1,1,319,Northern Metropolitan,14577
Preston,h,914000,8.8,3072,4,1,1,339,Northern Metropolitan,14577
Preston,h,970000,8.4,3072,3,1,1,345,Northern Metropolitan,14577
Preston,h,910000,8.8,3072,2,2,1,352,Northern Metropolitan,14577
Preston,h,850000,8.8,3072,2,1,1,356,Northern Metropolitan,14577
Preston,h,650000,8.8,3072,2,1,1,360,Northern Metropolitan,14577
Preston,h,1080000,8.8,3072,3,2,1,369,Northern Metropolitan,14577
Preston,h,630000,8.8,3072,2,1,1,372,Northern Metropolitan,14577
Preston,h,920000,8.8,3072,3,1,1,396,Northern Metropolitan,14577
Preston,h,842000,8.8,3072,3,1,1,398,Northern Metropolitan,14577
Preston,h,722000,8.8,3072,2,1,1,400,Northern Metropolitan,14577
Preston,h,550000,8.8,3072,3,1,1,405,Northern Metropolitan,14577
Preston,h,800000,8.8,3072,2,1,1,405,Northern Metropolitan,14577
Preston,h,860000,8.8,3072,2,2,1,415,Northern Metropolitan,14577
Preston,h,810000,8.8,3072,2,1,1,421,Northern Metropolitan,14577
Preston,h,972500,8.4,3072,3,1,1,448,Northern Metropolitan,14577
Preston,h,1050000,8.8,3072,3,2,1,453,Northern Metropolitan,14577
Preston,h,1200000,8.8,3072,3,2,1,465,Northern Metropolitan,14577
Preston,h,1265000,8.8,3072,3,2,1,465,Northern Metropolitan,14577
Preston,h,715000,8.8,3072,2,1,1,467,Northern Metropolitan,14577
Preston,h,900000,8.8,3072,3,1,1,472,Northern Metropolitan,14577
Preston,h,986000,8.8,3072,2,1,1,472,Northern Metropolitan,14577
Preston,h,905000,8.4,3072,3,1,1,473,Northern Metropolitan,14577
Preston,h,980000,8.8,3072,3,2,1,479,Northern Metropolitan,14577
Preston,h,771000,8.8,3072,2,1,1,484,Northern Metropolitan,14577
Preston,h,980000,8.8,3072,3,1,1,485,Northern Metropolitan,14577
Preston,h,910000,8.8,3072,3,1,1,486,Northern Metropolitan,14577
Preston,h,1080000,8.8,3072,3,1,1,487,Northern Metropolitan,14577
Preston,h,835000,8.8,3072,2,1,1,490,Northern Metropolitan,14577
Preston,h,770000,8.8,3072,4,1,1,494,Northern Metropolitan,14577
Preston,h,931000,8.8,3072,2,1,1,499,Northern Metropolitan,14577
Preston,h,1015000,8.8,3072,3,2,1,511,Northern Metropolitan,14577
Preston,h,810000,8.8,3072,3,1,1,520,Northern Metropolitan,14577
Preston,h,775000,8.8,3072,2,1,1,521,Northern Metropolitan,14577
Preston,h,900000,8.8,3072,3,1,1,527,Northern Metropolitan,14577
Preston,h,900000,8.8,3072,2,1,1,529,Northern Metropolitan,14577
Preston,h,900000,8.8,3072,4,2,1,530,Northern Metropolitan,14577
Preston,h,843000,8.8,3072,3,1,1,537,Northern Metropolitan,14577
Preston,h,990000,8.4,3072,3,1,1,545,Northern Metropolitan,14577
Preston,h,871000,8.8,3072,4,2,1,561,Northern Metropolitan,14577
Preston,h,721000,8.8,3072,3,1,1,581,Northern Metropolitan,14577
Preston,h,910000,8.8,3072,4,1,1,582,Northern Metropolitan,14577
Preston,h,690000,8.8,3072,3,1,1,594,Northern Metropolitan,14577
Preston,u,392000,8.4,3072,1,1,1,629,Northern Metropolitan,14577
Preston,u,250000,8.4,3072,1,1,1,631,Northern Metropolitan,14577
Preston,h,875000,8.8,3072,3,2,1,650,Northern Metropolitan,14577
Preston,h,850000,8.8,3072,2,1,1,669,Northern Metropolitan,14577
Preston,h,910000,8.8,3072,3,1,1,674,Northern Metropolitan,14577
Preston,h,1050000,8.4,3072,2,1,1,688,Northern Metropolitan,14577
Preston,h,1215000,8.8,3072,3,1,1,690,Northern Metropolitan,14577
Preston,h,1186000,8.8,3072,2,1,1,713,Northern Metropolitan,14577
Preston,h,1200000,8.8,3072,3,1,1,847,Northern Metropolitan,14577
Preston,u,385000,8.8,3072,1,1,1,896,Northern Metropolitan,14577
Preston,u,425000,8.8,3072,2,2,1,1485,Northern Metropolitan,14577
Preston,h,1000000,8.8,3072,3,2,2,143,Northern Metropolitan,14577
Preston,h,1020000,8.4,3072,3,3,2,158,Northern Metropolitan,14577
Preston,h,520000,8.8,3072,2,1,2,178,Northern Metropolitan,14577
Preston,t,714000,8.8,3072,3,2,2,185,Northern Metropolitan,14577
Preston,u,605000,8.8,3072,3,1,2,192,Northern Metropolitan,14577
Preston,u,560000,8.8,3072,2,1,2,196,Northern Metropolitan,14577
Preston,h,800000,8.8,3072,3,1,2,207,Northern Metropolitan,14577
Preston,u,798000,8.8,3072,3,2,2,212,Northern Metropolitan,14577
Preston,t,875000,8.4,3072,3,2,2,214,Northern Metropolitan,14577
Preston,h,600000,8.8,3072,2,1,2,220,Northern Metropolitan,14577
Preston,h,1000000,8.8,3072,3,2,2,227,Northern Metropolitan,14577
Preston,h,600000,8.8,3072,4,1,2,236,Northern Metropolitan,14577
Preston,t,880000,8.8,3072,3,2,2,242,Northern Metropolitan,14577
Preston,h,540000,8.8,3072,2,1,2,250,Northern Metropolitan,14577
Preston,h,670000,8.8,3072,3,1,2,271,Northern Metropolitan,14577
Preston,h,910000,8.4,3072,3,1,2,276,Northern Metropolitan,14577
Preston,h,800000,8.8,3072,3,2,2,319,Northern Metropolitan,14577
Preston,h,637000,8.8,3072,3,1,2,327,Northern Metropolitan,14577
Preston,h,565000,8.8,3072,2,1,2,349,Northern Metropolitan,14577
Preston,h,945000,8.4,3072,3,1,2,349,Northern Metropolitan,14577
Preston,h,735000,8.8,3072,3,1,2,369,Northern Metropolitan,14577
Preston,h,840000,8.8,3072,4,1,2,390,Northern Metropolitan,14577
Preston,h,821000,8.8,3072,3,1,2,396,Northern Metropolitan,14577
Preston,h,1040000,8.8,3072,3,1,2,399,Northern Metropolitan,14577
Preston,h,875000,8.8,3072,4,1,2,400,Northern Metropolitan,14577
Preston,h,870000,8.8,3072,4,1,2,400,Northern Metropolitan,14577
Preston,h,750000,8.8,3072,3,1,2,409,Northern Metropolitan,14577
Preston,h,800000,8.8,3072,3,3,2,421,Northern Metropolitan,14577
Preston,h,1650000,8.8,3072,3,1,2,452,Northern Metropolitan,14577
Preston,h,890000,8.8,3072,3,1,2,454,Northern Metropolitan,14577
Preston,h,799900,8.8,3072,2,1,2,460,Northern Metropolitan,14577
Preston,h,1000000,8.8,3072,3,1,2,463,Northern Metropolitan,14577
Preston,h,1162500,8.8,3072,3,2,2,463,Northern Metropolitan,14577
Preston,h,1001000,8.4,3072,3,1,2,464,Northern Metropolitan,14577
Preston,h,2000000,8.8,3072,2,1,2,465,Northern Metropolitan,14577
Preston,h,2300000,8.8,3072,2,1,2,465,Northern Metropolitan,14577
Preston,h,920000,8.4,3072,3,1,2,465,Northern Metropolitan,14577
Preston,h,1200000,8.8,3072,4,3,2,466,Northern Metropolitan,14577
Preston,h,886000,8.8,3072,2,1,2,467,Northern Metropolitan,14577
